"","word","freq"
"1162","afari",1
"1163","afcfta",1
"1164","afco",2
"1165","afctaof",1
"1166","afdfb",1
"1167","afedzi",1
"1168","afet",1
"1169","affairs",15
"1170","affairs36",1
"1171","affairs41",1
"1172","affairsacknowledging",1
"1173","affairsaun",1
"1174","affairsi",1
"1175","affairsnoting",1
"1176","affairsquestions",1
"1177","affect",5
"1178","affectand",1
"1179","affected",12
"1180","affectedand",1
"1181","affecting",9
"1182","affectsyoung",1
"1183","affidavit",1
"1184","affiliates",1
"1185","affinity",1
"1186","affirm",2
"1187","affirmative",2
"1188","affirmed",1
"1189","affluence",1
"1190","afford",5
"1191","affordable",6
"1192","afforded",2
"1193","affording",1
"1194","affordsmembers",1
"1195","afforestation",1
"1196","afforestationpollution",1
"1197","afghan",1
"1198","afghani",1
"1199","afghanistan",3
"1200","aflagship",2
"1201","afloatnoting",1
"1202","afollow",1
"1203","afraid",1
"1204","afri",1
"1205","afric",3
"1206","africa",394
"1207","africa1",1
"1208","africa12",1
"1209","africa14",1
"1210","africa1961",1
"1211","africa24",1
"1212","africa25",1
"1213","africa3",1
"1214","africa37",1
"1215","africa4",1
"1216","africa5",1
"1217","africa9",1
"1218","africaabout",1
"1219","africaafrican",1
"1220","africaand",1
"1221","africaayls45abli",1
"1222","africaayls45home",1
"1223","africaayls45husika",1
"1224","africaayls45programs",1
"1225","africaayls45the",1
"1226","africaayls45welcome",1
"1227","africabeyond",1
"1228","africac",1
"1229","africacbo",1
"1230","africacontinent",1
"1231","africacontinental",1
"1232","africaconvinced",1
"1233","africaday2020",2
"1234","africae",1
"1235","africaeach",1
"1236","africaeducational",1
"1237","africaeurope",1
"1238","africagovernments",1
"1239","africajacko",1
"1240","africajames",1
"1241","africajustificationas",1
"1242","africalaunched",1
"1243","africamakegirlsaccesseducationrealitycitizenry",1
"1244","africamalawi",1
"1245","africamasters",1
"1246","africamindful",1
"1247","african",471
"1248","africanaffirming",1
"1249","africanan",1
"1250","africanbased",1
"1251","africancollege",1
"1252","africancontinentinternships",1
"1253","africancountries",1
"1254","africandestruction",1
"1255","africanews",1
"1256","africanleaders",2
"1257","africanleadership",1
"1258","africanleadershipacademy",1
"1259","africanlocated",1
"1260","africanof",1
"1261","africanparliament",1
"1262","africanpresident",1
"1263","africans",21
"1264","africansand",1
"1265","africansso",1
"1266","africanthe",2
"1267","africanunion",2
"1268","africanwomen",1
"1269","africanyouth",2
"1270","africaparmessur",1
"1271","africaparticularly",1
"1272","africapeter",1
"1273","africapolicyreviewcommentalhealthinafricaaneglectedlinkinthedevelopmentchainlund",1
"1274","africarecognizing",1
"1275","africaregionstrongly",1
"1276","africaremains",1
"1277","africas",44
"1278","africasdevelopmenttargeting",1
"1279","africaseducational",1
"1280","africasmost",1
"1281","africaspopulation",1
"1282","africasproblems",1
"1283","africasyoung",1
"1284","africasystem",2
"1285","africathe",2
"1286","africathrough",2
"1287","africato",1
"1288","africaupclose",1
"1289","africawe",1
"1290","africawho",1
"1291","africayouth",3
"1292","africaywca",8
"1293","afrika",153
"1294","afrikaners",1
"1295","afrikatikkun",1
"1296","afriyocc",15
"1297","afriyoccduration",1
"1298","afriyoccgmailcom",1
"1299","afriyoccgmailcomfounding",1
"1300","afrlt",1
"1301","afroof",1
"1302","afrowhoint",1
"1303","afrox",1
"1304","afteremployment",1
"1305","aftergraduation",2
"1306","afterlosing",1
"1307","afternoon",1
"1308","afternoonrefugees",1
"1309","aftersales",1
"1310","afterschool",2
"1311","afttr",1
"1312","afuture",1
"1313","ag",1
"1314","ag3",1
"1315","againdominica",1
"1316","againjoin",1
"1317","againstextreme",1
"1318","againstto",1
"1319","agbarakwe",1
"1320","agbedozah",1
"1321","agbes",1
"1322","age",58
"1323","age5",1
"1324","ageappropriate",2
"1325","ageconnectivity",1
"1326","aged",21
"1327","agegrade",1
"1328","agei",1
"1329","agenational",2
"1330","agencies",14
"1331","agenciesalumni",2
"1332","agenciesantigua",1
"1333","agency",17
"1334","agenda",26
"1335","agenda14",1
"1336","agenda433",1
"1337","agendas",1
"1338","agendasubmitted",1
"1339","agendawith",1
"1340","agent",2
"1341","agents",9
"1342","ages",21
"1343","agfvfchairjuhgeef",1
"1344","aggregate",1
"1345","aggressively",1
"1346","aging",1
"1347","agisanang",1
"1348","agjfdejridabcdlrdadigckmdmjijyifajgacmdg",1
"1349","ago",4
"1350","agona",1
"1351","agowe",1
"1352","agpo",1
"1353","agree",3
"1354","agreed",4
"1355","agreeing",1
"1356","agreement",12
"1357","agreementduring",1
"1358","agreementinprinciple",1
"1359","agreementis",1
"1360","agreementplease",1
"1361","agreements",6
"1362","agretmcri",1
"1363","agri",2
"1364","agribusiness",8
"1365","agribusinessb",1
"1366","agric",1
"1367","agricu",1
"1368","agricultural",19
"1369","agriculturaldevelopment",1
"1370","agriculturcollege",1
"1371","agriculture",43
"1372","agriculture5",1
"1373","agricultureand",1
"1374","agriculturecall",1
"1375","agriculturemarwa",1
"1376","agricultureorganization",1
"1377","agrima",1
"1378","agripolicy",1
"1379","agrisector",1
"1380","agroforestry",1
"1381","agroindustry",1
"1382","agropastoral",1
"1383","agt",2
"1384","agudogo",1
"1385","agudogoglobal",1
"1386","ah",3
"1387","ahave",1
"1388","ahead",3
"1389","aheadempowered",1
"1390","ahlers",1
"1391","ahmad",2
"1392","ahmed",2
"1393","aholistic",1
"1394","ahost",1
"1395","ahplkjetlgghe",1
"1396","ai",2
"1397","aid",19
"1398","aidbfa",1
"1399","aided",1
"1400","aidoo",2
"1401","aids",7
"1402","aidyouth",1
"1403","aijja",1
"1404","aim",12
"1405","aimed",15
"1406","aimin",1
"1407","aiming",2
"1408","aims",20
"1409","aimto",1
"1410","ain",1
"1411","aini",1
"1412","aint",1
"1413","ainterest",1
"1414","air",3
"1415","airlifts",4
"1416","airlinesalso",1
"1417","airport",2
"1418","airways",1
"1419","aiu2",1
"1420","aiuuqrzufu",1
"1421","aixphqutbhgh",1
"1422","aiyepeku",2
"1423","ajgjkrhj",1
"1424","ajjn",1
"1425","ajkkizqikfie",1
"1426","ajnissiun",1
"1427","ajpfbhijtjmmbnlifoflqebrrdfbtoqllfbqjqcldeejlltdmziqrofbltbaijjǹebbrmbbfpbflofaj",1
"1428","ajvc",2
"1429","akanshka",1
"1430","akenya",1
"1431","akidjk",1
"1432","akjceag",1
"1433","akjq",1
"1434","akmadcgk",1
"1435","akoume",1
"1436","akoumeekomi",1
"1437","akpomi",1
"1438","al",19
"1439","ala",105
"1440","ala2023",2
"1441","alaand",1
"1442","alacurriculum",1
"1443","aladesuyi",1
"1444","alaeducation",1
"1445","alaforgiveableloan",1
"1446","alam",2
"1447","alan",1
"1448","alaof",1
"1449","alarmed",13
"1450","alarmingstruggle",1
"1451","alas",11
"1452","alasa",1
"1453","alastudents",2
"1454","alayoung",1
"1455","albayrak",1
"1456","albert",2
"1457","alberta",1
"1458","albright",2
"1459","alc",1
"1460","alchemy",1
"1461","alcohol",5
"1462","alcoholics",2
"1463","alcoholism",1
"1464","ale",1
"1465","aleadership",1
"1466","alemayehou",1
"1467","alemneh",1
"1468","alert",1
"1469","alertsvigilantes",1
"1470","alevel",2
"1471","aleveltroupe",1
"1472","alex",1
"1473","alexander",2
"1474","alexandra",13
"1475","alexandracentres",1
"1476","alexandracommunity",1
"1477","alexandratel",1
"1478","alfred",1
"1479","alfunding",1
"1480","algeria",1
"1481","ali",1
"1482","alia",1
"1483","alice",1
"1484","alien",2
"1485","aliens",1
"1486","align",1
"1487","aligned",4
"1488","aligneddata",1
"1489","alignment",1
"1490","aligns",1
"1491","alike",7
"1492","alina",1
"1493","alison",2
"1494","alissa",1
"1495","alive",2
"1496","alive1",1
"1497","aliveafter",2
"1498","alivechoice",3
"1499","alix",1
"1500","aliyah",1
"1501","aljazeera",1
"1502","aljazeeracom",2
"1503","allan",1
"1504","allcontinue",2
"1505","allcorrespondence",1
"1506","alleged",1
"1507","alleviate",2
"1508","alleviation",1
"1509","allfellows",1
"1510","allforests",1
"1511","alliance",6
"1512","alliancerobert",1
"1513","alliances",1
"1514","allinclusive",3
"1515","allocated",1
"1516","allocating",1
"1517","allocatingundergone",1
"1518","allocation",2
"1519","allocationdue",1
"1520","allocationin",1
"1521","allocations",2
"1522","allocationwe",1
"1523","allotted",1
"1524","allouia",1
"1525","allowance",3
"1526","allowances",4
"1527","allowancescholars",1
"1528","allowcontexts",1
"1529","allowed",3
"1530","allowedno",1
"1531","allowing",4
"1532","allowingthem",1
"1533","allowingtrading",1
"1534","allowsector",1
"1535","allraushan",1
"1536","allrounded",2
"1537","allscholars",1
"1538","alltime",2
"1539","alltimefavorite",1
"1540","allwomen",1
"1541","alm",1
"1542","alns",1
"1543","alon",1
"1544","alone25",1
"1545","alonedevelop",1
"1546","alongi",2
"1547","alongside",5
"1548","alongsidewomen",1
"1549","aloysius",1
"1550","als",3
"1551","also56",1
"1552","alsochallenges",1
"1553","alsofeel",1
"1554","alsomastercard",1
"1555","alsoprogram",1
"1556","alsothe",1
"1557","alsowith",1
"1558","alternate",1
"1559","alternative",4
"1560","alternativeafrican",1
"1561","alternativedelivering",1
"1562","alternatively",1
"1563","alternatives",1
"1564","alters",1
"1565","althani",1
"1566","aluko",1
"1567","aluminum",1
"1568","alumnae",3
"1569","alumni",82
"1570","alumniapplication",1
"1571","alumnicommunity",1
"1572","alumnicscukorgukavls93national",1
"1573","alumnicscukorgukeach",1
"1574","alumnii",1
"1575","alumnijuly",1
"1576","alumnionce",1
"1577","alumniparticipate",1
"1578","alumnito",1
"1579","alumniupdatesthe",1
"1580","alumniwill",1
"1581","alumnus",11
"1582","alumnusandrew",1
"1583","alumnuson",1
"1584","amalgamation",1
"1585","amarasinghe",1
"1586","amaya",1
"1587","amazon",1
"1588","amb",3
"1589","ambassador",3
"1590","ambassadors",7
"1591","ambiguous",1
"1592","ambit",1
"1593","ambition",5
"1594","ambitions",5
"1595","ambitious",2
"1596","ambulances",1
"1597","amccompleted",1
"1598","amcen",1
"1599","ameans",1
"1600","amelioration",2
"1601","amendment",1
"1602","amentee",3
"1603","america",6
"1604","americaand",1
"1605","americaculminated",1
"1606","american",8
"1607","americans",2
"1608","americas",5
"1609","americaslearning",1
"1610","americatel",1
"1611","ames",1
"1612","amharic",1
"1613","amicable",1
"1614","amidst",1
"1615","amina",1
"1616","aminu",1
"1617","amity",1
"1618","amman",1
"1619","ammay",2
"1620","amoako",1
"1621","amoils",2
"1622","amongother",1
"1623","amongwith",1
"1624","amongyoung",1
"1625","amongyouthconnekt",1
"1626","amono",1
"1627","amornrat",1
"1628","amount",9
"1629","amount9",1
"1630","amounted",1
"1631","amounts",2
"1632","amountyour",1
"1633","amoving",1
"1634","ample",2
"1635","amplifon",1
"1636","amplify",2
"1637","amplifying",1
"1638","amrita",1
"1639","amusan",1
"1640","amwith",1
"1641","amy",1
"1642","ana",3
"1643","anactivities",1
"1644","anaemic",2
"1645","analysing",1
"1646","analysis",12
"1647","analytics",1
"1648","anarekopaneng",1
"1649","anasean",2
"1650","anayiotos",1
"1651","anc",1
"1652","anchor",1
"1653","anchored",1
"1654","and2",1
"1655","and2019",1
"1656","and3",1
"1657","and436",1
"1658","anda",2
"1659","andable",1
"1660","andaccelerate",1
"1661","andaccess",2
"1662","andactivities",1
"1663","andadaptation",1
"1664","andadolescents",1
"1665","andafter",1
"1666","andagribusiness",1
"1667","andalarmed",1
"1668","andalthough",2
"1669","andand",4
"1670","andapproximately",1
"1671","andare",2
"1672","andas",1
"1673","andawarenessraising",1
"1674","andayicc",1
"1675","andbelow",1
"1676","andbooks",1
"1677","andbrainstorm",1
"1678","andbuildingnegotiatingcapacityinafricatomakethemostfrom",1
"1679","andbusinessmen",1
"1680","andbut",1
"1681","andchildren",1
"1682","andclaimed",1
"1683","andclimate",1
"1684","andcoaching",1
"1685","andcommitted",1
"1686","andcommittedcommunity",1
"1687","andcommunity",1
"1688","andcomprehensively",1
"1689","andconfucianist",1
"1690","andconnecting",1
"1691","andcontinental",1
"1692","andcoordination",1
"1693","andcounselling",1
"1694","andcurriculum",1
"1695","anddeals",1
"1696","anddecisionmakers",1
"1697","anddecline",1
"1698","anddeepen",1
"1699","anddelivered",1
"1700","anddemonstrated",1
"1701","anddetermined",1
"1702","anddeveloping",1
"1703","anddevelopment",1
"1704","anddevolution",1
"1705","anddisabilities",1
"1706","anddisplaced",1
"1707","anddonor",1
"1708","anddrug",1
"1709","anddue",1
"1710","andeasing",1
"1711","andeducation",3
"1712","andemployment",2
"1713","andemploymentthank",1
"1714","andengage",1
"1715","andentrepreneurialleadership",1
"1716","andentrepreneurship",1
"1717","andentrepreneurshipclasses",1
"1718","andequips",2
"1719","andevery",1
"1720","andexchange",1
"1721","andexhibitions",1
"1722","andfalls",1
"1723","andfamine",1
"1724","andfellow",1
"1725","andfgds",1
"1726","andfinancial",1
"1727","andfor",3
"1728","andform",1
"1729","andfoster",1
"1730","andfrench",1
"1731","andfrom",1
"1732","andfurther",1
"1733","andfuture",1
"1734","andgifted",1
"1735","andgithunguri",1
"1736","andgiving",1
"1737","andgovernments",1
"1738","andgraduates",1
"1739","andgrantee",1
"1740","andgroup",1
"1741","andguidance",1
"1742","andhandson",1
"1743","andhealthy",1
"1744","andheath",1
"1745","andheavily",1
"1746","andhonestly",1
"1747","andhostcommunities",1
"1748","andhow",1
"1749","andidentifying",1
"1750","andimplement",1
"1751","andin",3
"1752","andinaccessible",1
"1753","andincrease",1
"1754","andincredulity",2
"1755","andindustries",1
"1756","andinfrastructure",1
"1757","andinitiatives",1
"1758","andinnovation",2
"1759","andinnovators",1
"1760","andinspiration",1
"1761","andinspirationalleaderswho",1
"1762","andinspired",1
"1763","andinterestspreparation",1
"1764","andinternational",1
"1765","andinternshipopportunities",1
"1766","andinterviews",1
"1767","andirex",2
"1768","andis",1
"1769","andisrael",1
"1770","andkenya",1
"1771","andkick4life",1
"1772","andknowledge",1
"1773","andlack",1
"1774","andlanguage",1
"1775","andlearning",1
"1776","andlearningwe",1
"1777","andlessonsthey",1
"1778","andlocal",1
"1779","andlocally",1
"1780","andlower",1
"1781","andmaintain",1
"1782","andmanagement",1
"1783","andmany",1
"1784","andmechanisms",1
"1785","andmediaala",1
"1786","andmentoring",1
"1787","andmentorshipif",1
"1788","andmillion",1
"1789","andmore",1
"1790","andmost",1
"1791","andmuranga",1
"1792","andnavigate",1
"1793","andneeds",1
"1794","andneglected",1
"1795","andnetworking",2
"1796","andnetworks",2
"1797","andnigeria",1
"1798","andno",1
"1799","andnoting",1
"1800","andoberlin",1
"1801","andobstacles",1
"1802","andof",1
"1803","andon",1
"1804","andonline",2
"1805","andopportunities",2
"1806","andoptimize",1
"1807","andor",13
"1808","andorganizations",1
"1809","andorientation",1
"1810","andparticipation",1
"1811","andphilanthropistbusinessman",1
"1812","andpolitical",2
"1813","andpostgraduate",1
"1814","andpractice",1
"1815","andpreventing",1
"1816","andprimary",1
"1817","andprograms",1
"1818","andpromoting",1
"1819","andprotestant",1
"1820","andprovide",1
"1821","andprovides",1
"1822","andpublic",1
"1823","andpursuing",1
"1824","andputting",1
"1825","andre",1
"1826","andrea",2
"1827","andreceipt",1
"1828","andrecommend",1
"1829","andrecommendations",1
"1830","andree",1
"1831","andreflect",1
"1832","andregular",1
"1833","andrelevance",1
"1834","andreligion",1
"1835","andrenders",1
"1836","andresolution",1
"1837","andresource",1
"1838","andrespect",1
"1839","andrew",2
"1840","andrews",1
"1841","androlled",1
"1842","andschools",1
"1843","andscientific",1
"1844","andscientists",1
"1845","andsecuringscholarships",1
"1846","andseed",2
"1847","andservices",1
"1848","andseveral",1
"1849","andshare",1
"1850","andshould",1
"1851","andsimulation",1
"1852","andskills",2
"1853","andsllong",1
"1854","andsome",1
"1855","andspecifically",1
"1856","andsphere",1
"1857","andstove",1
"1858","andstrong",1
"1859","andstudent",1
"1860","andstudents",1
"1861","andsuccess",1
"1862","andsupport",3
"1863","andted",1
"1864","andthat",2
"1865","andthe",11
"1866","andtheir",1
"1867","andthere",2
"1868","andtherefore",1
"1869","andthese",1
"1870","andthey",1
"1871","andthis",1
"1872","andthose",1
"1873","andthrough",2
"1874","andtimes",2
"1875","andto",4
"1876","andtraining",1
"1877","andtransformative",1
"1878","andtutoring",1
"1879","anduganda",2
"1880","andunderemployment",1
"1881","andunemployment",1
"1882","andunhcr",2
"1883","andunited",1
"1884","anduniversity",2
"1885","andwhich",1
"1886","andwill",1
"1887","andwork",1
"1888","andworking",1
"1889","andwusc",1
"1890","andyouth",2
"1891","anet",1
"1892","anetworks",1
"1893","anevent",1
"1894","aneverendingrelationshipourstudentsaremembersofthewidernetwork",1
"1895","angela",1
"1896","angèle",1
"1897","angles",1
"1898","anglia",2
"1899","angliaonyegecha",1
"1900","angliaprofessor",1
"1901","anglo",1
"1902","anglogold",1
"1903","anglovaal",1
"1904","angola",2
"1905","angu",3
"1906","anhigher",1
"1907","ani",2
"1908","anibire",1
"1909","animal",4
"1910","animations",1
"1911","animportant",1
"1912","aninterests",1
"1913","anisupport",1
"1914","anitha",1
"1915","ann",3
"1916","anna",2
"1917","annals",1
"1918","anne",1
"1919","annexthe",1
"1920","anniversary",9
"1921","annot",1
"1922","announce",4
"1923","announced",4
"1924","announcement",1
"1925","announces",3
"1926","announcing",1
"1927","annual",28
"1928","annualbusiness",1
"1929","annuallndabas",1
"1930","annually",3
"1931","annuallycompounded",1
"1932","annum",2
"1933","ano",1
"1934","anof",1
"1935","anonymous",3
"1936","anopportunity",1
"1937","anorganisation",1
"1938","anotch",1
"1939","anoting",1
"1940","ans",3
"1941","answer",3
"1942","answeredon",1
"1943","answers",4
"1944","antagonistic",1
"1945","anthat",1
"1946","anthony",3
"1947","anthropologist",1
"1948","anthropology",2
"1949","anthropologyonyenefu",1
"1950","anti",1
"1951","antibiotic",1
"1952","anticipated",2
"1953","anticorruption",2
"1954","antigua",1
"1955","antimes",2
"1956","antipathetic",1
"1957","antipathy",1
"1958","antoci",1
"1959","antony",1
"1960","anumbrella",1
"1961","anunprecedented",1
"1962","anxiety",1
"1963","anychange",1
"1964","anycircumstances",1
"1965","anycircumstancesi",1
"1966","anyenvironment",1
"1967","anyfinancial",1
"1968","anyiethfoundatio",1
"1969","anyiethwelcoming",1
"1970","anynation",1
"1971","anzisha",1
"1972","aof",4
"1973","aon",2
"1974","aone",1
"1975","aoneyear",1
"1976","aongola",1
"1977","aopportunities",1
"1978","ap",2
"1979","apaqagdkdegog",1
"1980","apaqagdxclgqmicj",1
"1981","apartment",1
"1982","apathy",1
"1983","apenfh̀ufet",1
"1984","apeople",1
"1985","aperiod",1
"1986","apertureand",1
"1987","aph",1
"1988","apia",1
"1989","aplatform",1
"1990","aponseh",1
"1991","apostle",1
"1992","apowerful",1
"1993","apparent",1
"1994","appeal",1
"1995","appeared",1
"1996","appearing",1
"1997","appears",4
"1998","appendices",2
"1999","appendix",2
"2000","applaud",1
"2001","applause",1
"2002","applicability",2
"2003","applicable",6
"2004","applicableyour",1
"2005","applicant",4
"2006","applicants",28
"2007","applicantsas",1
"2008","applicantskindly",1
"2009","applicantswe",1
"2010","application",80
"2011","applicationapplicationcan",1
"2012","applicationayls1download",1
"2013","applicationcan",2
"2014","applicationi",1
"2015","applicationno",1
"2016","applicationof",1
"2017","applications",24
